turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1200, 22.62369492472726,20.78002911092153,22.62369492472726,1316.8842,0.49999988,42.31257966578889,Last,Overtaking,non, True
1201, 22.547706933219107,20.707659595199477,22.547706933219107,1318.0093,0.49999988,42.22494292077544,Last,Overtaking,non, True
1202, 22.542346353519132,20.702554281199504,22.542346353519132,1319.1349,0.49999988,42.1372054992156,Last,Overtaking,non, True
1203, 22.499303234934022,20.66156083492797,22.499303234934022,1320.258,0.49999988,42.050085268657554,Last,Overtaking,non, True
1204, 22.524400324536913,20.68546282502596,22.524400324536913,1321.3816,0.49999988,41.962851229829674,Last,Overtaking,non, True
1205, 22.55575089672023,20.715320512819595,22.55575089672023,1322.5056,0.49999988,41.87551213721426,Last,Overtaking,non, True
1206, 22.577065706263912,20.735620331432628,22.577065706263912,1323.63,0.49999988,41.7880679908113,Last,Overtaking,non, True
1207, 22.608775190894626,20.765819840604735,22.608775190894626,1324.7549,0.49999988,41.70051441337965,Last,Overtaking,non, True
1208, 22.594223214740246,20.751960815695803,22.594223214740246,1325.8801,0.49999988,41.612855782160466,Last,Overtaking,non, True
1209, 22.535007746415047,20.695565131576565,22.535007746415047,1327.0059,0.49999988,41.5250877199126,Last,Overtaking,non, True
1210, 22.51516776425359,20.676669910470416,22.51516776425359,1328.1321,0.49999988,41.43721022663604,Last,Overtaking,non, True
1211, 22.583621536917494,20.741863979674132,22.583621536917494,1329.2587,0.49999988,41.34922767957194,Last,Overtaking,non, True
1212, 22.530135831062438,20.690925212193125,22.530135831062438,1330.3828,0.49999988,41.26186232350964,Last,Overtaking,non, True
1213, 22.592973835246507,20.75077093046367,22.592973835246507,1331.5073,0.49999988,41.17438753641865,Last,Overtaking,non, True
1214, 22.545565586511728,20.705620217382926,22.545565586511728,1332.6323,0.49999988,41.08680769554012,Last,Overtaking,non, True
1215, 22.52769411041719,20.68859976395956,22.52769411041719,1333.7577,0.49999988,40.9991184236329,Last,Overtaking,non, True
