turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1641, 22.518533145172704,20.555891640321665,22.518533145172704,1807.4729,0.45000082,25.107902967511325,Last,Overtaking,non, True
1642, 22.56968855765909,20.604611080784892,22.56968855765909,1808.5974,0.45000082,25.03372624398358,Last,Overtaking,non, True
1643, 22.506537045693825,20.544466783675116,22.506537045693825,1809.7224,0.45000082,24.959455513873163,Last,Overtaking,non, True
1644, 22.568502272214896,20.603481285123753,22.568502272214896,1810.8478,0.45000082,24.885092620446397,Last,Overtaking,non, True
1645, 22.555762691148956,20.591348350775238,22.555762691148956,1811.9736,0.45000082,24.810632033904305,Last,Overtaking,non, True
1646, 22.526898698808317,20.563858834260344,22.526898698808317,1813.1,0.45000082,24.736081127312197,Last,Overtaking,non, True
1647, 22.514402645809,20.551957831403854,22.514402645809,1814.2238,0.45000082,24.662042648758966,Last,Overtaking,non, True
1648, 22.51761474038394,20.55501696909427,22.51761474038394,1815.348,0.45000082,24.58790832035674,Last,Overtaking,non, True
1649, 22.51353699707683,20.55113340403988,22.51353699707683,1816.4728,0.45000082,24.513681828638166,Last,Overtaking,non, True
1650, 22.536080508589833,20.572603415004647,22.536080508589833,1817.598,0.45000082,24.439361330336922,Last,Overtaking,non, True
1651, 22.51732210285631,20.554738266687004,22.51732210285631,1818.7236,0.45000082,24.36494866871933,Last,Overtaking,non, True
1652, 22.58171714531089,20.61606687854851,22.58171714531089,1819.8497,0.45000082,24.29044015725274,Last,Overtaking,non, True
1653, 22.482761111222423,20.521823036559493,22.482761111222423,1820.9734,0.45000082,24.2164422305587,Last,Overtaking,non, True
1654, 22.47118523746019,20.510798394881178,22.47118523746019,1822.0945,0.45000082,24.14295673190355,Last,Overtaking,non, True
1655, 22.51839547863435,20.55576052933276,22.51839547863435,1823.2161,0.45000082,24.069377226665726,Last,Overtaking,non, True
1656, 22.497001333926463,20.535385153420485,22.497001333926463,1824.3381,0.45000082,23.995705558111553,Last,Overtaking,non, True
1657, 22.483397161133215,20.522428798379295,22.483397161133215,1825.4606,0.45000082,23.92193988297471,Last,Overtaking,non, True
1658, 22.506721886478015,20.5446428225172,22.506721886478015,1826.5835,0.45000082,23.84808204452152,Last,Overtaking,non, True
1659, 22.527532629269988,20.564462577557176,22.527532629269988,1827.7069,0.45000082,23.774130199485658,Last,Overtaking,non, True
1660, 22.45277381682524,20.493263708562175,22.45277381682524,1828.8279,0.45000082,23.700687095956024,Last,Overtaking,non, True
1661, 22.458756371171617,20.49896137936825,22.458756371171617,1829.9492,0.45000082,23.627151829110044,Last,Overtaking,non, True
1662, 22.56947678181336,20.604409389503243,22.56947678181336,1831.071,0.45000082,23.55352255568139,Last,Overtaking,non, True
1663, 22.473717052209548,20.513209647023423,22.473717052209548,1832.1934,0.45000082,23.479799275670064,Last,Overtaking,non, True
1664, 22.456465047715195,20.49677916655261,22.456465047715195,1833.3162,0.45000082,23.405983832342397,Last,Overtaking,non, True
1665, 22.48732228605086,20.526167012586576,22.48732228605086,1834.4393,0.45000082,23.33207622569838,Last,Overtaking,non, True
