turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1177, 22.729789662042737,20.59822236000744,22.729789662042737,1330.2972,0.49999988,25.542871386372923,Last,Overtaking,non, True
1178, 22.805746050773873,20.67056177784662,22.805746050773873,1331.4324,0.49999988,25.445060844286296,Last,Overtaking,non, True
1179, 22.85257805123551,20.71516368304818,22.85257805123551,1332.5679,0.49999988,25.347133253030506,Last,Overtaking,non, True
1180, 22.817739265131674,20.68198388675881,22.817739265131674,1333.7039,0.49999988,25.249085952397166,Last,Overtaking,non, True
1181, 22.780695266687854,20.646703888240886,22.780695266687854,1334.8402,0.49999988,25.15091894238627,Last,Overtaking,non, True
1182, 22.832480128959997,20.696022804690546,22.832480128959997,1335.977,0.49999988,25.0526375434146,Last,Overtaking,non, True
1183, 22.855732414957302,20.718167838973695,22.855732414957302,1337.1143,0.49999988,24.954233774856984,Last,Overtaking,non, True
1184, 22.75465427663555,20.62190294533393,22.75465427663555,1338.252,0.49999988,24.8557156173386,Last,Overtaking,non, True
1185, 22.74679917097606,20.61442189232489,22.74679917097606,1339.3871,0.49999988,24.75788911400163,Last,Overtaking,non, True
1186, 22.76057905005956,20.627545586690132,22.76057905005956,1340.5227,0.49999988,24.659945561495505,Last,Overtaking,non, True
1187, 22.798375768695934,20.663542461581915,22.798375768695934,1341.6587,0.49999988,24.561884959820212,Last,Overtaking,non, True
1188, 22.73689723337449,20.60499147556149,22.73689723337449,1342.7952,0.49999988,24.463707308975753,Last,Overtaking,non, True
1189, 22.854367034202923,20.716867476350476,22.854367034202923,1343.932,0.49999988,24.365409948753744,Last,Overtaking,non, True
1190, 22.744009382025546,20.611764950467258,22.744009382025546,1345.0693,0.49999988,24.26699287915418,Last,Overtaking,non, True
1191, 22.736406426334867,20.60452404028566,22.736406426334867,1346.2041,0.49999988,24.16927012394443,Last,Overtaking,non, True
1192, 22.786076780387614,20.651829139383516,22.786076780387614,1347.3394,0.49999988,24.071432979773903,Last,Overtaking,non, True
1193, 22.71756968539463,20.586584287009245,22.71756968539463,1348.475,0.49999988,23.973476126225822,Last,Overtaking,non, True
1194, 22.786639090301534,20.652364672634867,22.786639090301534,1349.6111,0.49999988,23.87539956330019,Last,Overtaking,non, True
1195, 22.761382861539914,20.628311121433324,22.761382861539914,1350.7476,0.49999988,23.777205951205392,Last,Overtaking,non, True
1196, 22.724325288513924,20.593018194741905,22.724325288513924,1351.8816,0.49999988,23.679706653500407,Last,Overtaking,non, True
1197, 22.792378566279407,20.65783084023284,22.792378566279407,1353.016,0.49999988,23.582087646417868,Last,Overtaking,non, True
1198, 22.823492145617035,20.68746282055439,22.823492145617035,1354.1509,0.49999988,23.484351590166167,Last,Overtaking,non, True
1199, 22.85159698848563,20.7142293375721,22.85159698848563,1355.2861,0.49999988,23.3864984847453,Last,Overtaking,non, True
1200, 22.853915444556517,20.716437390972946,22.853915444556517,1356.4219,0.49999988,23.28852833015527,Last,Overtaking,non, True
1201, 22.84238611582022,20.705457077890756,22.84238611582022,1357.558,0.49999988,23.190438466187686,Last,Overtaking,non, True
1202, 22.751443099011095,20.618844680929687,22.751443099011095,1358.6946,0.49999988,23.09222889284255,Last,Overtaking,non, True
1203, 22.742431061020994,20.610261787605783,22.742431061020994,1359.8315,0.49999988,22.993904930536637,Last,Overtaking,non, True
1204, 22.776116563987067,20.64234321900204,22.776116563987067,1360.969,0.49999988,22.895458598644783,Last,Overtaking,non, True
1205, 22.835070452926328,20.698489779896576,22.835070452926328,1362.1068,0.49999988,22.796897877792155,Last,Overtaking,non, True
1206, 22.797766732716905,20.662962427316174,22.797766732716905,1363.2451,0.49999988,22.69821478735358,Last,Overtaking,non, True
1207, 22.804007273461135,20.668905799453533,22.804007273461135,1364.3838,0.49999988,22.599414647745846,Last,Overtaking,non, True
1208, 22.746735877022964,20.614361612369564,22.746735877022964,1365.52,0.49999988,22.50131148273631,Last,Overtaking,non, True
1209, 22.761827277878723,20.628734375089333,22.761827277878723,1366.6566,0.49999988,22.403091268557613,Last,Overtaking,non, True
1210, 22.79876455537389,20.663912734608537,22.79876455537389,1367.7937,0.49999988,22.304750014897166,Last,Overtaking,non, True
1211, 22.751932192116698,20.619310483887404,22.751932192116698,1368.9312,0.49999988,22.206291712067554,Last,Overtaking,non, True
1212, 22.85615270371452,20.71856811398057,22.85615270371452,1370.069,0.49999988,22.107716360068782,Last,Overtaking,non, True
1213, 22.75668546681813,20.62383741217448,22.75668546681813,1371.2043,0.49999988,22.00983266225143,Last,Overtaking,non, True
1214, 22.829967149759483,20.69362949116625,22.829967149759483,1372.3401,0.49999988,21.91183324536911,Last,Overtaking,non, True
1215, 22.832312124477472,20.695862800421473,22.832312124477472,1373.4763,0.49999988,21.81371544921343,Last,Overtaking,non, True
1216, 22.72724820053288,20.595801920474244,22.72724820053288,1374.6129,0.49999988,21.715477943680195,Last,Overtaking,non, True
1217, 22.782209175977535,20.64814570661201,22.782209175977535,1375.75,0.49999988,21.6171233889778,Last,Overtaking,non, True
1218, 22.72970271596618,20.598139554220243,22.72970271596618,1376.8845,0.49999988,21.519464478769407,Last,Overtaking,non, True
1219, 22.840458802812197,20.70362154169264,22.840458802812197,1378.0195,0.49999988,21.421685859183462,Last,Overtaking,non, True
1220, 22.818549898891,20.682755918910548,22.818549898891,1379.1549,0.49999988,21.323790190428355,Last,Overtaking,non, True
1221, 22.790136732000466,20.655695759967184,22.790136732000466,1380.2908,0.49999988,21.22577614239989,Last,Overtaking,non, True
1222, 22.73001182746013,20.598433946119247,22.73001182746013,1381.427,0.49999988,21.127643715098063,Last,Overtaking,non, True
1223, 22.83882462293309,20.702065179903016,22.83882462293309,1382.5637,0.49999988,21.029391578418686,Last,Overtaking,non, True
1224, 22.779887973561813,20.645935037644655,22.779887973561813,1383.7008,0.49999988,20.931025052778534,Last,Overtaking,non, True
1225, 22.71940251786544,20.58832984174335,22.71940251786544,1384.8354,0.49999988,20.833348851215607,Last,Overtaking,non, True
1226, 22.803688588838302,20.66860229028893,22.803688588838302,1385.9705,0.49999988,20.735556930587713,Last,Overtaking,non, True
1227, 22.844156487230254,20.707143145900314,22.844156487230254,1387.106,0.49999988,20.63764663068646,Last,Overtaking,non, True
1228, 22.779796872202482,20.645848274445292,22.779796872202482,1388.2418,0.49999988,20.539617951511847,Last,Overtaking,non, True
1229, 22.723708081247832,20.59243037829801,22.723708081247832,1389.3782,0.49999988,20.44147089306388,Last,Overtaking,non, True
1230, 22.825029892554106,20.688927341446842,22.825029892554106,1390.5149,0.49999988,20.34320811555094,Last,Overtaking,non, True
1231, 22.760243867136506,20.62722636485865,22.760243867136506,1391.6521,0.49999988,20.24482429855625,Last,Overtaking,non, True
1232, 22.819201993734595,20.683376961618734,22.819201993734595,1392.7897,0.49999988,20.1463234323924,Last,Overtaking,non, True
1233, 22.805894079276325,20.670702757372762,22.805894079276325,1393.9277,0.49999988,20.047702856850993,Last,Overtaking,non, True
1234, 22.745827530599918,20.61349652053809,22.745827530599918,1395.0632,0.49999988,19.94977925590779,Last,Overtaking,non, True
1235, 22.74789669656698,20.615467154792434,22.74789669656698,1396.1992,0.49999988,19.85173594558703,Last,Overtaking,non, True
1236, 22.748644347701045,20.616179203491544,22.748644347701045,1397.3356,0.49999988,19.753574255992916,Last,Overtaking,non, True
1237, 22.832770565196476,20.69629941063005,22.832770565196476,1398.4724,0.49999988,19.655296847333833,Last,Overtaking,non, True
1238, 22.79010750744194,20.655667927054303,22.79010750744194,1399.6096,0.49999988,19.556898399193,Last,Overtaking,non, True
1239, 22.816543355488953,20.680844925194314,22.816543355488953,1400.7473,0.49999988,19.458382901883002,Last,Overtaking,non, True
